age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,deposit
41,technician,single,tertiary,0,1646,1,0,1,4,3,261,1,6,0,1
35,unemployed,single,tertiary,0,415,0,0,1,4,3,649,1,1,3,1
80,retired,married,secondary,0,2354,0,0,2,4,3,739,1,2,3,1
38,technician,married,secondary,0,318,0,0,1,4,3,383,1,5,3,1
48,blue-collar,married,secondary,0,1730,1,0,1,4,3,489,1,2,3,1
25,management,married,unknown,0,448,0,0,1,5,3,151,1,1,0,1
36,admin.,single,tertiary,0,994,0,0,1,5,3,195,1,5,3,1
29,housemaid,single,tertiary,0,19,0,0,1,5,3,110,2,2,0,1
58,unemployed,married,secondary,0,1625,0,0,1,5,3,286,2,0,1,1
46,blue-collar,married,secondary,0,1144,1,0,1,8,3,376,2,3,2,1
23,admin.,single,tertiary,0,897,1,0,1,8,3,190,2,8,3,1
67,retired,divorced,secondary,0,704,0,0,1,8,3,186,2,1,0,1
30,management,married,tertiary,0,1996,0,0,1,8,3,1133,3,1,2,1
22,student,single,secondary,0,216,0,0,1,8,3,363,1,1,0,1
45,admin.,married,secondary,0,1206,0,0,2,8,3,309,1,3,3,1
40,management,married,tertiary,0,1855,0,0,2,8,3,78,6,0,1,1
35,management,married,tertiary,0,62,0,0,1,8,3,469,2,2,3,1
33,student,married,secondary,0,1536,0,0,1,9,3,359,1,3,0,1
60,technician,married,secondary,0,824,1,0,1,9,3,127,1,7,2,1
24,student,single,tertiary,0,235,0,0,1,9,3,98,1,1,0,1
18,student,single,unknown,0,108,0,0,1,9,3,92,1,1,0,1
65,entrepreneur,married,tertiary,0,2331,0,0,2,9,3,290,1,1,0,1
27,management,single,tertiary,0,390,0,0,1,9,3,120,2,2,3,1
39,blue-collar,single,tertiary,0,172,1,0,1,9,3,125,2,2,3,1
53,admin.,married,secondary,0,10541,0,0,1,9,3,164,2,1,0,1
23,student,single,secondary,0,480,0,0,1,9,3,742,2,1,3,1
34,admin.,married,secondary,0,2374,1,0,1,9,3,243,2,3,0,1
36,management,single,tertiary,0,479,0,0,1,9,3,629,2,0,1,1
52,unemployed,married,secondary,0,94,0,0,1,10,3,153,1,13,0,1
36,student,single,unknown,0,417,0,0,1,10,3,151,1,0,1,1
61,retired,married,tertiary,0,2557,1,0,1,10,3,158,2,5,0,1
58,technician,married,secondary,0,589,1,0,1,10,3,511,3,6,0,1
48,unemployed,divorced,secondary,0,201,0,0,1,10,3,406,2,2,0,1
34,management,divorced,tertiary,0,2885,0,0,1,10,3,314,2,4,2,1
58,management,married,secondary,0,2155,0,1,1,10,3,135,2,5,0,1
39,technician,divorced,secondary,0,902,1,0,1,10,3,691,2,5,3,1
44,management,married,tertiary,0,1791,0,0,1,11,3,71,1,1,0,1
54,unknown,married,secondary,0,2206,0,0,1,11,3,449,1,3,0,1
27,student,single,tertiary,0,5291,0,0,1,11,3,293,1,4,0,1
77,retired,married,secondary,0,638,0,0,1,11,3,288,1,1,0,1
30,admin.,single,secondary,0,4448,0,0,1,11,3,112,8,0,1,1
61,retired,married,tertiary,0,5267,0,0,1,11,3,226,3,0,1,1
76,retired,married,primary,0,3324,0,0,1,11,3,309,1,4,0,1
28,blue-collar,married,secondary,0,61,1,0,1,11,3,253,1,4,0,1
35,management,married,tertiary,0,0,1,0,1,11,3,391,2,5,0,1
59,technician,married,secondary,0,116,0,0,1,11,3,268,1,7,0,1
42,blue-collar,married,secondary,0,413,1,0,1,11,3,456,2,2,0,1
35,self-employed,single,tertiary,0,353,0,0,1,11,3,352,1,1,0,1
71,retired,married,secondary,0,1712,0,0,1,11,3,660,1,0,1,1
60,retired,married,secondary,0,523,0,0,1,11,3,467,1,3,0,1
34,blue-collar,married,secondary,0,1454,1,0,1,11,3,231,2,2,3,1
57,retired,married,primary,0,9367,0,0,1,11,3,981,1,6,0,1
75,retired,married,secondary,0,291,0,0,1,11,3,515,1,1,3,1
64,retired,married,tertiary,0,846,0,0,1,11,3,671,1,3,3,1
36,technician,married,tertiary,0,341,0,0,1,12,3,419,2,1,0,1
29,technician,single,secondary,0,113,0,0,1,12,3,328,2,4,0,1
34,management,single,tertiary,0,13014,0,0,1,12,3,637,1,1,0,1
26,unemployed,single,secondary,0,632,0,0,1,12,3,218,1,0,1,1
41,management,married,tertiary,0,27696,0,0,1,12,3,138,2,3,0,1
47,blue-collar,married,secondary,0,3715,0,0,1,12,3,171,2,4,2,1
52,management,married,tertiary,0,4675,0,0,1,12,3,181,3,0,1,1
32,technician,married,secondary,0,3271,0,0,1,12,3,375,1,1,2,1
21,student,single,secondary,0,123,0,0,2,12,3,379,5,2,0,1
54,technician,married,secondary,0,10185,0,0,1,12,3,251,1,3,0,1
29,management,single,tertiary,0,1026,0,0,1,12,3,138,2,2,0,1
32,management,married,tertiary,0,905,0,0,1,12,3,666,4,0,1,1
38,services,married,secondary,0,775,0,0,1,12,3,1835,3,2,0,1
48,unemployed,married,secondary,0,926,0,0,1,15,3,382,4,6,0,1
46,management,married,tertiary,0,349,0,0,1,15,3,295,2,1,3,1
32,technician,married,secondary,0,484,1,0,1,15,3,83,6,3,0,1
49,services,married,primary,0,1830,1,0,1,15,3,136,1,0,1,1
37,management,married,tertiary,0,2987,1,0,1,15,3,93,1,9,3,1
37,technician,single,tertiary,0,197,0,0,1,15,3,531,1,2,0,1
23,student,single,secondary,0,431,0,0,1,15,3,201,3,2,0,1
58,admin.,married,secondary,0,169,0,0,1,15,3,216,1,4,0,1
45,management,married,tertiary,0,226,1,0,1,15,3,91,4,6,0,1
30,unemployed,single,secondary,0,2424,0,0,1,15,3,337,1,2,0,1
23,student,single,secondary,0,1234,0,0,1,15,3,379,1,1,0,1
34,management,married,tertiary,0,271,1,0,1,15,3,308,1,4,0,1
28,student,single,tertiary,0,1562,0,0,1,15,3,659,4,0,1,1
27,blue-collar,single,secondary,0,535,0,0,1,15,3,171,1,2,0,1
34,management,single,tertiary,0,2159,0,0,0,18,3,386,1,0,1,1
52,technician,married,secondary,0,195,1,0,1,18,3,220,1,5,3,1
28,technician,single,secondary,0,154,1,0,1,18,3,416,2,0,1,1
35,management,single,tertiary,0,681,0,0,1,18,3,737,1,2,0,1
66,retired,married,secondary,0,2326,0,1,1,18,3,232,1,1,0,1
52,services,married,secondary,0,961,0,1,1,18,3,222,1,4,3,1
26,admin.,single,tertiary,0,2532,1,1,1,18,3,269,1,0,1,1
38,management,single,tertiary,0,455,1,0,1,19,3,255,2,6,0,1
59,self-employed,married,tertiary,0,2013,0,0,1,19,3,222,4,2,0,1
47,blue-collar,married,secondary,0,1568,1,0,1,19,3,388,1,7,0,1
22,student,single,unknown,0,1215,0,0,1,19,3,145,3,1,3,1
82,retired,married,secondary,0,121,0,0,2,19,3,330,1,0,1,1
60,retired,divorced,secondary,0,1,0,0,1,19,3,302,1,1,0,1
53,management,married,tertiary,0,597,0,0,0,22,3,392,1,0,1,1
39,management,single,tertiary,0,763,0,0,1,22,3,543,1,1,3,1
27,unknown,single,unknown,0,326,0,0,1,22,3,326,1,0,1,1
35,management,married,tertiary,0,1380,0,0,1,23,3,155,1,0,1,1
80,housemaid,married,primary,0,0,0,0,1,23,3,639,1,1,3,1
47,admin.,married,secondary,0,368,0,0,1,23,3,269,1,5,0,1
72,retired,divorced,tertiary,0,438,0,0,1,23,3,279,1,0,1,1
45,management,single,tertiary,0,483,0,0,1,23,3,95,2,11,2,1
37,unemployed,married,tertiary,0,7620,0,0,2,23,3,367,1,6,3,1
29,self-employed,single,tertiary,0,805,0,0,1,23,3,132,1,7,3,1
40,management,single,tertiary,0,0,1,0,1,23,3,228,2,6,3,1
32,management,married,tertiary,0,302,1,1,0,23,3,61,1,2,3,1
20,student,single,secondary,0,215,0,0,1,24,3,175,1,6,0,1
48,housemaid,married,tertiary,0,5473,0,0,1,24,3,127,2,2,0,1
60,admin.,married,secondary,0,106,0,0,1,24,3,137,1,4,0,1
70,retired,married,primary,0,2346,0,0,1,24,3,694,1,5,3,1
78,retired,divorced,secondary,0,3219,0,0,1,24,3,151,1,0,1,1
52,admin.,single,unknown,0,2227,0,0,1,24,3,242,2,0,1,1
61,self-employed,divorced,tertiary,0,6610,0,0,1,24,3,481,2,0,1,1
27,services,single,secondary,0,195,1,0,1,25,3,416,3,0,1,1
63,technician,married,secondary,0,973,0,0,1,25,3,318,1,1,0,1
59,technician,married,secondary,0,7766,1,0,1,25,3,1422,1,1,3,1
22,student,single,secondary,0,948,0,0,2,25,3,169,1,3,0,1
66,management,married,unknown,0,2149,1,0,1,25,3,98,1,10,3,1
74,retired,married,primary,0,1413,0,0,1,25,3,385,2,0,1,1
52,technician,married,secondary,0,117,0,0,1,26,3,959,3,6,0,1
71,retired,divorced,secondary,0,0,0,0,1,26,3,771,1,1,0,1
33,management,married,tertiary,0,71,0,0,1,26,3,335,3,2,3,1
56,technician,married,secondary,0,1938,0,1,1,26,3,229,1,4,0,1
30,management,single,tertiary,0,5359,0,0,1,26,3,427,1,3,0,1
73,retired,married,unknown,0,519,0,0,2,26,3,270,3,2,0,1
27,technician,single,tertiary,0,1075,0,0,1,2,2,658,1,0,1,1
38,services,single,secondary,0,91,0,0,1,2,2,207,1,0,1,1
28,technician,single,secondary,0,598,1,0,1,2,2,177,1,2,3,1
37,management,single,tertiary,0,1027,1,0,1,2,2,313,1,2,0,1
47,technician,married,primary,0,235,0,0,1,2,2,136,2,1,2,1
60,retired,divorced,tertiary,0,2,0,0,1,2,2,228,4,2,2,1
42,technician,married,secondary,0,4945,1,0,1,2,2,311,2,0,1,1
27,student,single,tertiary,0,311,0,0,2,2,2,187,3,1,2,1
25,student,single,secondary,0,154,0,0,1,3,2,141,1,2,3,1
90,retired,divorced,primary,0,712,0,0,2,3,2,557,1,0,1,1
29,student,single,unknown,0,7585,0,0,1,3,2,145,2,1,3,1
29,technician,single,tertiary,0,2489,1,0,1,3,2,355,1,5,3,1
63,retired,married,secondary,0,2896,0,0,1,4,2,180,2,0,1,1
32,management,single,tertiary,0,354,0,0,1,4,2,177,2,5,2,1
32,management,married,tertiary,0,2667,1,0,1,4,2,251,1,4,3,1
42,management,married,tertiary,0,144,0,0,1,4,2,148,1,4,3,1
26,admin.,single,tertiary,0,760,1,0,1,4,2,456,2,5,0,1
73,retired,single,secondary,0,1050,0,0,1,4,2,562,3,2,3,1
26,student,single,secondary,0,5296,0,0,1,5,2,229,1,1,3,1
60,admin.,married,secondary,0,12980,0,0,1,5,2,115,1,0,1,1
25,blue-collar,single,secondary,0,509,0,0,1,5,2,418,1,0,1,1
64,retired,married,tertiary,0,1644,0,0,2,5,2,341,4,4,0,1
68,retired,married,primary,0,451,0,0,1,5,2,373,1,0,1,1
39,services,married,secondary,0,53,0,0,0,5,2,257,1,1,3,1
40,unemployed,single,secondary,0,334,0,0,1,5,2,219,1,6,2,1
37,management,married,tertiary,0,6771,0,0,1,5,2,319,1,0,1,1
36,services,married,secondary,0,52,1,0,1,5,2,498,2,7,0,1
33,management,divorced,tertiary,0,2240,0,0,1,8,2,264,2,1,0,1
83,retired,married,tertiary,0,4761,0,0,2,8,2,659,1,0,1,1
31,technician,married,tertiary,0,1570,1,0,1,8,2,277,4,1,3,1
64,unemployed,divorced,secondary,0,588,0,0,1,8,2,409,1,0,1,1
59,unemployed,married,secondary,0,957,0,0,1,8,2,301,1,2,0,1
33,management,single,tertiary,0,224,0,0,1,8,2,241,2,0,1,1
35,management,married,tertiary,0,2161,0,0,1,9,2,139,2,3,0,1
69,retired,married,unknown,0,426,0,0,2,9,2,225,1,1,0,1
31,management,single,tertiary,0,147,0,0,1,9,2,469,1,2,0,1
73,retired,married,primary,0,508,0,0,1,9,2,176,1,0,1,1
35,technician,married,secondary,0,294,1,0,1,9,2,301,1,4,0,1
28,management,single,tertiary,0,1825,0,0,1,9,2,236,1,0,1,1
34,management,married,tertiary,0,158,0,0,1,9,2,212,3,6,0,1
33,management,married,tertiary,0,0,1,0,1,9,2,305,1,1,0,1
36,services,married,secondary,0,4721,0,0,1,9,2,288,2,3,0,1
44,management,married,unknown,0,282,0,0,1,9,2,700,2,3,0,1
19,student,single,unknown,0,108,0,0,1,9,2,273,2,1,0,1
28,management,single,tertiary,0,187,0,0,1,9,2,295,1,0,1,1
51,blue-collar,married,primary,0,3764,0,0,2,9,2,450,3,6,0,1
52,unemployed,married,secondary,0,1416,0,0,1,10,2,436,2,1,0,1
61,retired,married,secondary,0,2801,1,1,1,10,2,239,1,0,1,1
39,management,married,tertiary,0,494,0,0,1,10,2,106,2,3,3,1
37,unemployed,married,secondary,0,1978,0,0,1,11,2,335,1,0,1,1
80,retired,married,primary,0,155,0,0,2,12,2,290,1,2,0,1
61,admin.,married,secondary,0,4608,0,0,1,12,2,212,1,0,1,1
72,retired,married,secondary,0,951,0,1,1,12,2,229,3,1,3,1
36,management,married,tertiary,0,495,0,0,1,12,2,213,3,6,0,1
74,retired,married,tertiary,0,1843,0,0,1,15,2,192,1,2,0,1
35,blue-collar,married,secondary,0,262,0,0,1,15,2,427,1,3,0,1
82,retired,divorced,primary,0,0,0,0,2,15,2,506,2,1,2,1
71,retired,married,tertiary,0,3561,0,0,2,15,2,577,7,0,1,1
38,housemaid,single,secondary,0,465,1,0,1,16,2,180,1,3,0,1
38,management,married,unknown,0,76,0,0,1,16,2,261,1,0,1,1
53,admin.,married,secondary,0,1796,0,0,2,16,2,295,1,2,0,1
29,management,single,tertiary,0,874,1,0,1,16,2,231,1,2,0,1
64,retired,married,primary,0,2140,0,0,1,16,2,881,3,2,3,1
35,unemployed,single,secondary,0,295,0,0,0,17,2,473,1,0,1,1
35,admin.,married,secondary,0,304,0,0,1,18,2,237,1,0,1,1
46,management,divorced,tertiary,0,624,0,0,1,18,2,420,1,1,2,1
25,blue-collar,single,secondary,0,303,0,0,1,18,2,265,1,0,1,1
46,management,married,tertiary,0,273,1,0,1,18,2,910,2,4,0,1
59,management,married,tertiary,0,3342,0,0,1,18,2,467,2,6,2,1
35,technician,single,secondary,0,1227,0,0,1,18,2,593,4,6,2,1
22,technician,single,secondary,0,283,1,0,1,22,2,254,2,0,1,1
31,management,single,tertiary,0,3384,0,0,1,22,2,247,3,3,0,1
43,management,divorced,tertiary,0,2367,0,0,1,22,2,173,2,4,0,1
35,management,single,tertiary,0,5958,1,0,1,22,2,215,1,0,1,1
60,admin.,married,secondary,0,3735,0,0,1,22,2,248,1,10,0,1
54,management,married,secondary,0,2693,0,0,1,22,2,222,1,6,2,1
29,self-employed,single,tertiary,0,655,0,0,1,23,2,273,1,0,1,1
30,student,single,secondary,0,1681,0,0,1,23,2,128,1,2,0,1
28,management,single,tertiary,0,866,0,0,1,23,2,191,2,0,1,1
43,services,married,secondary,0,774,0,0,1,25,2,101,1,1,0,1
37,services,married,secondary,0,2678,0,0,1,25,2,156,1,0,1,1
62,management,married,tertiary,0,3371,0,0,1,25,2,187,1,2,0,1
57,management,married,tertiary,0,10583,0,0,1,25,2,272,1,6,0,1
33,management,single,tertiary,0,4176,0,0,1,26,2,288,3,0,1,1
47,management,single,tertiary,0,334,1,0,1,26,2,360,1,8,3,1
39,technician,single,tertiary,0,393,0,0,1,26,2,281,1,0,1,1
30,self-employed,single,tertiary,0,916,0,0,1,29,2,92,2,2,0,1
28,admin.,single,tertiary,0,832,0,0,2,29,2,433,3,1,3,1
57,management,divorced,tertiary,0,3287,0,0,1,30,2,277,2,1,0,1
23,services,single,secondary,0,488,0,0,1,30,2,236,1,2,2,1
56,housemaid,single,tertiary,0,1947,0,0,0,30,2,110,1,0,1,1
44,admin.,divorced,tertiary,0,558,1,0,1,31,2,262,2,0,1,1
80,retired,divorced,primary,0,235,0,0,1,31,2,577,1,3,2,1
47,management,married,tertiary,0,288,0,0,1,31,2,193,1,1,0,1
27,student,single,secondary,0,6036,0,0,1,31,2,175,1,1,3,1
26,management,single,tertiary,0,3,1,1,1,1,1,149,1,1,0,1
50,technician,divorced,secondary,0,0,0,0,1,1,1,280,1,3,0,1
86,retired,married,primary,0,5236,0,0,2,1,1,558,2,0,1,1
46,management,married,unknown,0,2466,0,0,2,1,1,216,3,1,3,1
45,technician,married,secondary,0,1348,0,1,1,1,1,358,2,0,1,1
60,blue-collar,married,primary,0,7929,0,0,0,1,1,111,1,0,1,1
47,admin.,married,secondary,0,70,1,0,1,5,1,144,4,2,0,1
53,admin.,married,secondary,0,459,0,0,1,5,1,558,1,0,1,1
54,technician,married,secondary,0,2102,1,0,1,5,1,547,1,2,3,1
19,student,single,secondary,0,394,0,0,1,5,1,327,3,0,1,1
24,student,single,secondary,0,4126,0,0,1,5,1,907,4,7,3,1
39,management,divorced,tertiary,0,224,0,0,1,5,1,208,1,0,1,1
53,technician,married,tertiary,0,9001,0,0,1,5,1,170,1,0,1,1
29,management,single,unknown,0,560,0,0,1,5,1,459,1,1,3,1
30,management,married,tertiary,0,102,1,0,1,5,1,470,7,3,2,1
32,management,single,secondary,0,1088,1,0,1,6,1,317,1,2,0,1
33,self-employed,single,tertiary,0,562,1,1,1,6,1,196,1,1,3,1
33,management,single,tertiary,0,718,1,0,1,6,1,122,1,2,0,1
57,retired,married,unknown,0,230,0,0,1,6,1,177,2,3,3,1
55,management,married,tertiary,0,3848,1,0,1,8,1,222,2,0,1,1
36,management,single,tertiary,0,579,0,0,0,12,1,481,1,0,1,1
26,management,single,tertiary,0,1646,0,0,1,12,1,524,4,5,0,1
31,admin.,married,secondary,0,1229,0,0,1,12,1,176,1,0,1,1
25,unemployed,single,primary,0,129,0,0,1,12,1,176,3,0,1,1
49,admin.,married,secondary,0,197,1,0,1,13,1,223,1,2,3,1
30,management,single,tertiary,0,3779,0,0,1,13,1,1093,1,0,1,1
32,management,single,tertiary,0,2016,0,0,1,13,1,232,1,1,0,1
36,management,single,tertiary,0,436,0,0,1,13,1,567,1,2,3,1
38,management,married,tertiary,0,413,0,0,1,13,1,240,1,2,3,1
45,blue-collar,single,primary,0,116,0,0,0,13,1,122,1,0,1,1
36,management,single,unknown,0,62,0,0,1,13,1,398,2,0,1,1
23,student,single,secondary,0,107,0,0,1,13,1,256,5,2,0,1
38,technician,married,secondary,0,497,0,0,0,14,1,173,1,0,1,1
44,services,married,primary,0,2557,1,0,1,14,1,250,1,8,0,1
35,management,single,tertiary,0,2646,0,0,1,14,1,133,8,2,0,1
75,retired,married,secondary,0,3771,0,0,2,15,1,185,1,2,0,1
26,technician,single,tertiary,0,1066,0,0,1,15,1,200,1,0,1,1
59,technician,married,secondary,0,1,0,0,1,15,1,159,2,3,3,1
30,management,single,tertiary,0,232,0,0,1,15,1,141,1,0,1,1
36,blue-collar,married,primary,0,1177,0,0,1,15,1,330,1,4,0,1
39,technician,married,secondary,0,603,0,1,1,15,1,214,1,0,1,1
24,management,single,tertiary,0,736,1,0,1,15,1,442,2,2,2,1
22,services,single,secondary,0,129,0,0,1,15,1,218,2,1,0,1
22,management,single,tertiary,0,104,0,1,1,16,1,330,3,0,1,1
34,management,married,tertiary,0,589,0,0,1,19,1,125,2,0,1,1
22,student,single,primary,0,3472,0,0,1,19,1,529,1,4,0,1
57,management,married,tertiary,0,2845,1,0,2,19,1,1143,5,0,1,1
30,student,single,tertiary,0,7529,0,0,1,20,1,175,6,1,0,1
55,unemployed,divorced,secondary,0,309,0,0,1,20,1,167,1,3,0,1
38,blue-collar,divorced,secondary,0,0,1,0,2,20,1,162,1,5,0,1
39,blue-collar,single,secondary,0,1672,1,0,1,20,1,462,1,1,3,1
38,technician,single,secondary,0,1711,0,0,1,20,1,379,3,1,0,1
24,admin.,single,secondary,0,1295,0,0,1,21,1,476,1,0,1,1
30,student,single,secondary,0,2046,0,0,2,21,1,595,3,1,3,1
29,blue-collar,single,tertiary,0,455,0,0,2,21,1,403,1,0,1,1
25,student,single,unknown,0,722,0,0,2,21,1,623,2,0,1,1
52,technician,married,secondary,0,371,1,1,1,21,1,224,2,1,0,1
62,management,married,tertiary,0,997,0,0,1,22,1,554,1,2,0,1
40,technician,married,tertiary,0,206,0,0,1,23,1,499,6,4,0,1
76,retired,married,secondary,0,820,0,0,2,23,1,263,4,0,1,1
31,admin.,single,secondary,0,410,0,0,1,23,1,342,1,0,1,1
42,self-employed,married,secondary,0,1216,1,0,1,23,1,296,1,1,3,1
43,technician,single,unknown,0,11115,0,0,1,23,1,291,1,3,0,1
73,retired,married,primary,0,796,0,0,1,23,1,888,1,3,0,1
41,management,divorced,tertiary,0,5037,0,0,1,23,1,252,9,5,2,1
77,management,married,unknown,0,1780,1,0,1,23,1,361,2,5,0,1
46,admin.,divorced,primary,0,429,1,0,1,26,1,465,2,2,0,1
35,technician,married,secondary,0,2779,0,0,1,26,1,182,2,2,0,1
26,management,single,tertiary,0,222,0,0,1,26,1,192,1,1,3,1
45,blue-collar,single,secondary,0,0,1,0,1,26,1,1472,1,4,3,1
29,management,single,tertiary,0,1445,0,0,1,26,1,328,2,2,0,1
30,technician,single,tertiary,0,655,0,0,1,26,1,212,1,2,0,1
26,unemployed,single,tertiary,0,77,0,0,1,26,1,175,1,0,1,1
63,blue-collar,married,primary,0,115,0,0,2,27,1,325,1,7,3,1
37,unemployed,single,secondary,0,2722,0,0,2,27,1,426,2,3,2,1
26,management,single,tertiary,0,1438,0,0,1,27,1,321,1,1,2,1
54,admin.,married,unknown,0,140,0,0,2,27,1,473,2,2,3,1
30,admin.,single,secondary,0,915,1,0,0,27,1,370,1,0,1,1
61,retired,married,secondary,0,1058,0,0,1,27,1,159,3,0,1,1
69,retired,married,secondary,0,0,0,0,1,28,1,184,2,2,2,1
76,self-employed,married,unknown,0,4984,0,0,2,28,1,403,1,1,0,1
30,management,single,tertiary,0,697,0,0,1,28,1,545,2,8,0,1
64,retired,married,secondary,0,4787,0,0,1,28,1,392,1,1,0,1
55,housemaid,married,secondary,0,962,1,0,1,28,1,623,1,3,0,1
55,technician,married,tertiary,0,1320,0,0,1,28,1,387,2,0,1,1
29,management,single,tertiary,0,2955,0,0,1,29,1,226,2,0,1,1
41,unemployed,married,tertiary,0,0,0,0,1,29,1,882,1,3,0,1
63,retired,married,primary,0,12067,0,0,2,29,1,660,1,1,3,1
45,admin.,married,secondary,0,3006,0,0,1,29,1,388,2,0,1,1
32,technician,single,tertiary,0,388,0,0,1,29,1,250,3,0,1,1
41,self-employed,married,tertiary,0,0,1,0,2,29,1,395,3,1,2,1
37,management,married,secondary,0,565,0,0,1,29,1,449,1,1,0,1
19,student,single,secondary,0,329,0,0,1,30,1,169,1,2,0,1
61,retired,divorced,secondary,0,4243,0,0,1,30,1,315,1,2,0,1
40,unemployed,single,tertiary,0,72,0,0,1,30,1,463,1,0,1,1
30,management,married,tertiary,0,4328,0,0,1,30,1,262,3,11,2,1
54,technician,married,tertiary,0,395,0,0,1,30,1,183,1,2,0,1
49,admin.,married,secondary,0,0,0,0,1,30,1,551,1,0,1,1
45,admin.,married,secondary,0,205,0,0,1,4,11,552,1,2,0,1
48,blue-collar,married,secondary,0,1730,1,0,1,4,11,361,1,3,0,1
60,blue-collar,married,primary,0,5,0,0,1,4,11,494,1,2,0,1
34,unemployed,single,secondary,0,1965,0,0,2,4,11,714,1,0,1,1
29,housemaid,single,tertiary,0,19,0,0,1,4,11,268,1,4,0,1
77,retired,married,tertiary,0,7802,0,0,2,4,11,421,1,2,0,1
64,management,married,unknown,0,2352,0,0,1,4,11,153,2,11,0,1
80,retired,married,primary,0,155,0,0,2,4,11,209,1,3,0,1
26,technician,single,tertiary,0,401,0,0,1,5,11,188,2,0,1,1
33,admin.,married,tertiary,0,79,1,0,1,5,11,389,1,4,0,1
41,technician,single,tertiary,0,1646,1,0,1,5,11,258,1,7,0,1
28,management,single,tertiary,0,437,0,0,1,5,11,338,1,0,1,1
74,retired,married,secondary,0,935,0,0,1,5,11,226,1,2,3,1
29,student,single,unknown,0,2929,0,0,1,5,11,232,1,4,2,1
72,retired,married,primary,0,2304,0,0,2,5,11,510,4,0,1,1
18,student,single,unknown,0,348,0,0,1,5,11,443,4,0,1,1
46,blue-collar,married,secondary,0,640,1,0,1,6,11,246,1,5,0,1
37,technician,married,tertiary,0,88,0,0,1,6,11,195,1,3,2,1
37,management,married,tertiary,0,2283,0,0,1,6,11,243,2,2,3,1
32,technician,married,secondary,0,473,0,1,1,7,11,292,3,0,1,1
51,technician,married,tertiary,0,0,0,0,1,7,11,662,2,2,0,1
77,unknown,married,unknown,0,397,0,0,2,7,11,300,3,0,1,1
35,management,married,tertiary,0,62,0,0,1,7,11,226,2,4,0,1
53,management,married,tertiary,0,3634,0,0,1,7,11,211,4,8,0,1
46,management,married,tertiary,0,273,1,0,1,10,11,583,6,6,0,1
78,retired,divorced,secondary,0,3417,0,0,1,12,11,309,1,1,0,1
34,technician,married,secondary,0,133,0,0,1,12,11,171,2,3,0,1
54,management,married,tertiary,0,1624,0,0,1,12,11,166,3,10,0,1
33,services,married,secondary,0,386,0,0,1,12,11,317,1,5,0,1
23,student,single,unknown,0,2530,0,0,1,12,11,411,1,0,1,1
34,technician,single,tertiary,0,2838,1,0,1,13,11,620,3,0,1,1
32,unemployed,single,secondary,0,1026,1,0,1,13,11,289,1,0,1,1
54,unknown,married,secondary,0,2206,0,0,1,13,11,260,1,4,0,1
40,admin.,married,secondary,0,260,1,0,1,13,11,306,1,5,0,1
63,retired,divorced,tertiary,0,0,0,0,1,13,11,263,1,2,0,1
37,management,married,tertiary,0,2987,1,0,1,13,11,216,1,10,0,1
48,blue-collar,married,secondary,0,1230,1,0,1,13,11,328,2,3,0,1
28,technician,single,secondary,0,2335,0,0,1,13,11,624,1,0,1,1
35,management,married,tertiary,0,8000,0,0,1,13,11,331,1,3,0,1
68,retired,married,secondary,0,1146,0,0,1,13,11,356,1,5,0,1
53,blue-collar,single,secondary,0,1004,0,0,1,13,11,393,1,1,2,1
37,technician,single,tertiary,0,197,0,0,1,13,11,234,1,3,0,1
58,admin.,married,secondary,0,169,0,0,1,13,11,336,3,5,0,1
37,management,married,tertiary,0,393,1,0,1,14,11,567,3,4,3,1
37,admin.,married,tertiary,0,29,0,0,1,14,11,404,2,2,2,1
34,admin.,married,secondary,0,920,0,0,1,14,11,526,3,3,0,1
50,admin.,married,secondary,0,3608,1,0,1,14,11,196,8,4,0,1
